aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response,timestamp,message
,,,,,,AMS,,,,,SOF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,"destination=AMS&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=155.0&nb_of_pages_already_retrieved=1.0&completion=50.0&response=<Response [500]>&timestamp=2025-11-04T12:05:04.536890&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=2.0&totalFlights=155.0&nb_of_pages_already_retrieved=1.0&completion=50.0&response=<Response [500]>&timestamp=2025-11-04T12:05:04.536890&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=2.0&totalFlights=155.0&nb_of_pages_already_retrieved=1.0&completion=50.0&response=<Response [500]>&timestamp=2025-11-04T12:05:04.536890&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}",2.0,155.0,1.0,50.0,<Response [500]>,2025-11-04T12:05:04.536890,"{""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}"
,,,,,,AMS,,,,,ALC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,"destination=AMS&origin=ALC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=ALC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=ALC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=ALC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=10.0&totalFlights=915.0&nb_of_pages_already_retrieved=6.0&completion=60.0&response=<Response [500]>&timestamp=2025-11-04T12:05:13.187143&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=10.0&totalFlights=915.0&nb_of_pages_already_retrieved=6.0&completion=60.0&response=<Response [500]>&timestamp=2025-11-04T12:05:13.187143&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=10.0&totalFlights=915.0&nb_of_pages_already_retrieved=6.0&completion=60.0&response=<Response [500]>&timestamp=2025-11-04T12:05:13.187143&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}",10.0,915.0,6.0,60.0,<Response [500]>,2025-11-04T12:05:13.187143,"{""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}"
,,,,,,BHX,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,"destination=BHX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BHX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BHX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BHX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=10.0&totalFlights=954.0&nb_of_pages_already_retrieved=7.0&completion=70.0&response=<Response [500]>&timestamp=2025-11-04T12:05:14.459927&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=10.0&totalFlights=954.0&nb_of_pages_already_retrieved=7.0&completion=70.0&response=<Response [500]>&timestamp=2025-11-04T12:05:14.459927&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=10.0&totalFlights=954.0&nb_of_pages_already_retrieved=7.0&completion=70.0&response=<Response [500]>&timestamp=2025-11-04T12:05:14.459927&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}",10.0,954.0,7.0,70.0,<Response [500]>,2025-11-04T12:05:14.459927,"{""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}"
,,,,,,FAO,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,"destination=FAO&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FAO&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FAO&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FAO&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=5.0&totalFlights=497.0&nb_of_pages_already_retrieved=4.0&completion=80.0&response=<Response [500]>&timestamp=2025-11-04T12:05:17.447099&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=5.0&totalFlights=497.0&nb_of_pages_already_retrieved=4.0&completion=80.0&response=<Response [500]>&timestamp=2025-11-04T12:05:17.447099&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}&totalPages=5.0&totalFlights=497.0&nb_of_pages_already_retrieved=4.0&completion=80.0&response=<Response [500]>&timestamp=2025-11-04T12:05:17.447099&message={""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}",5.0,497.0,4.0,80.0,<Response [500]>,2025-11-04T12:05:17.447099,"{""errors"":[{""name"":""INTERNAL_SERVER_ERROR""}]}"
,,,,,,CDG,,,,,AAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=95.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=95.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=95.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,95.0,1.0,100.0,<Response [200]>,,
,,,,,,ORY,,,,,AAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=AAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=66.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=66.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=66.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,66.0,1.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,AAL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=6.0&totalFlights=600.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=600.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=600.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>,6.0,600.0,6.0,100.0,<Response [200]>,,
,,,,,,CPH,,,,,AAL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CPH&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=AAL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=10.0&totalFlights=916.0&nb_of_pages_already_retrieved=10.0&completion=100.0&response=<Response [200]>&totalPages=10.0&totalFlights=916.0&nb_of_pages_already_retrieved=10.0&completion=100.0&response=<Response [200]>&totalPages=10.0&totalFlights=916.0&nb_of_pages_already_retrieved=10.0&completion=100.0&response=<Response [200]>,10.0,916.0,10.0,100.0,<Response [200]>,,
,,,,,,CPH,,,,,AAR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CPH&origin=AAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=AAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=AAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=AAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=6.0&totalFlights=550.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=550.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=550.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>,6.0,550.0,6.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,ABJ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=4.0&totalFlights=313.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:31:54.263162&totalPages=4.0&totalFlights=313.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:31:54.263162&totalPages=4.0&totalFlights=313.0&nb_of_pages_already_retrieved=4.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-02T13:31:54.263162,4.0,313.0,4.0,100.0,<Response [200]>,2025-11-02T13:31:54.263162,
,,,,,,ORY,,,,,ABJ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=ABJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=185.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-04T12:05:08.628225&totalPages=2.0&totalFlights=185.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-04T12:05:08.628225&totalPages=2.0&totalFlights=185.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&timestamp=2025-11-04T12:05:08.628225,2.0,185.0,2.0,100.0,<Response [200]>,2025-11-04T12:05:08.628225,
,,,,,,AMS,,,,,ABZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=ABZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=ABZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=ABZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=ABZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=8.0&totalFlights=761.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&totalPages=8.0&totalFlights=761.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&totalPages=8.0&totalFlights=761.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>,8.0,761.0,8.0,100.0,<Response [200]>,,
